ts_code,date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,RSI,turnover_rate,volatility,MACD,Signal,Hist,revenue,net_profit,revenue_growth,net_profit_growth
001289.SZ,1970-01-01 00:00:00.020231024,19.89,20.05,19.4,20.0,19.71,0.29,1.4713,26590.55,52520.198,20.184,20.201999999999998,20.115000000000002,51.515151515151516,0.5062918841242754,0.011463219182650933,0.13740157801899855,0.18052735798213826,-0.04312577996313971,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231023,19.97,20.21,19.61,19.71,19.96,-0.25,-1.2525,19290.24,38282.739,20.023999999999997,20.153,20.110000000000003,42.140468227424776,0.5038887107842519,0.011945722492359596,0.09308075451642495,0.1630380372889956,-0.06995728277257066,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231020,19.93,20.29,19.77,19.96,20.0,-0.04,-0.2,25059.71,50199.611,19.972,20.144,20.1145,52.7972027972028,0.499201278671263,0.012273056529952826,0.07723873320225394,0.14587817647164728,-0.06863944326939334,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231019,20.26,20.26,19.93,20.0,20.26,-0.26,-1.2833,22695.9,45459.427,19.924,20.125999999999998,20.1195,49.43820224719099,0.49925618288149565,0.012276122931827381,0.06713756284839434,0.13013005374699668,-0.06299249089860234,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231018,20.58,20.66,20.25,20.26,20.6,-0.34,-1.6505,25785.0,52683.757,19.986,20.125999999999998,20.1225,44.444444444444464,0.48942978762885114,0.012153006264879498,0.07919918080079569,0.11994387915775648,-0.04074469835696079,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231017,20.34,20.68,20.27,20.6,20.34,0.26,1.2783,29091.89,59804.103,20.106,20.145,20.15,58.19672131147545,0.48645307831136597,0.012550590076013541,0.11486911873159045,0.11892892707252328,-0.004059808340932836,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231016,20.15,20.4,20.02,20.34,20.28,0.06,0.2959,29605.12,60046.207,20.232000000000003,20.128,20.1715,55.6862745098039,0.49303896913921635,0.012810142667454892,0.1207658607715949,0.1192963138123376,0.0014695469592573007,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231013,20.18,20.28,19.95,20.28,20.07,0.21,1.0463,26759.1,53936.883,20.296,20.134,20.1765,52.016129032258085,0.4961187690434391,0.012496181233709706,0.11922324144941854,0.1192816993397538,-5.845789033526172e-05,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231012,19.78,20.15,19.55,20.07,19.48,0.59,3.0287,30080.94,60025.178,20.31,20.117,20.19,46.360153256704955,0.501138705494551,0.011944027449740928,0.0999038303970039,0.11540612555120383,-0.01550229515419993,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231011,19.66,19.7,19.45,19.48,19.62,-0.14,-0.7136,21935.06,42836.407,20.154,20.07,20.1625,34.75409836065576,0.5120658228875266,0.01341013652697055,0.036563507431189635,0.099637601927201,-0.06307409449601137,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231010,20.08,20.08,19.55,19.62,19.94,-0.32,-1.6048,25531.5,50374.996,19.958000000000002,20.032000000000004,20.116999999999997,35.59870550161813,0.5068288243635791,0.012102873477854683,-0.0023106887093362616,0.07924794379989356,-0.08155863250922982,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020231009,19.8,20.03,19.59,19.94,19.9,0.04,0.201,45300.72,90233.84,19.878,20.055,20.104000000000003,45.512820512820554,0.5020369298258835,0.012312674725639504,-0.0072142818255933605,0.06195549867479618,-0.06916978050038955,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230928,19.51,19.95,19.35,19.9,19.44,0.46,2.3663,29111.34,57568.162,19.802,20.049,20.0965,44.58598726114651,0.505684722051748,0.012213205684470289,-0.014164797437189236,0.0467314394523991,-0.06089623688958833,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230927,19.37,19.55,19.3,19.44,19.31,0.13,0.6732,19002.98,36960.312,19.676000000000002,19.993000000000002,20.0595,42.296072507552914,0.5141455515851706,0.013107978243461401,-0.05614409260368092,0.026156333041183095,-0.082300425644864,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230926,19.02,19.38,18.97,19.31,19.06,0.25,1.3116,18460.74,35551.023,19.642000000000003,19.898000000000003,20.012,39.82300884955752,0.5192745086407219,0.013078478627037697,-0.09876440542524634,0.0011721853478972068,-0.09993659077314354,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230925,19.13,19.27,19.0,19.06,19.14,-0.08,-0.418,16923.17,32372.901,19.529999999999998,19.744,19.9445,40.29850746268655,0.5227572901174349,0.013074052979085695,-0.15097388805838108,-0.02925702933335845,-0.12171685872502264,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230922,18.57,19.17,18.57,19.14,18.75,0.39,2.08,19050.7,36070.766,19.369999999999997,19.624000000000002,19.875999999999998,37.10691823899374,0.5281479190100925,0.013051698659081623,-0.1837764868386671,-0.06016092083442018,-0.12361556600424692,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230921,18.97,19.1,18.66,18.75,18.92,-0.17,-0.8985,28054.52,52973.741,19.139999999999997,19.471,19.802500000000002,32.29461756373942,0.5295929543658243,0.0133926180476787,-0.2384933207908695,-0.09582740082571004,-0.14266591996515945,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230920,18.88,19.02,18.78,18.92,18.99,-0.07,-0.3686,11057.71,20937.845,19.035999999999998,19.356,19.7365,30.52325581395354,0.5281207306673633,0.013659999161184754,-0.2650835089780301,-0.12967862245617406,-0.13540488652185606,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230919,18.96,19.05,18.83,18.99,19.03,-0.04,-0.2102,12105.77,22895.861,18.972,19.307,19.6885,24.605678233438482,0.5287318087753939,0.013486107608144038,-0.27731133722747714,-0.15920516541043467,-0.11810617181704247,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230918,18.96,19.17,18.91,19.03,19.1,-0.07,-0.3665,13875.88,26381.315,18.966,19.247999999999998,19.64,27.7966101694916,0.5259737810643632,0.01347878268723074,-0.2805404181952511,-0.18347221596739796,-0.09706820222785315,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230915,19.4,19.4,19.03,19.1,19.38,-0.28,-1.4448,13588.26,26025.953,18.958000000000002,19.163999999999998,19.6095,30.06756756756762,0.5221042241949795,0.013230228611153543,-0.27428923754954226,-0.20163562028382684,-0.07265361726571543,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230914,19.25,19.5,19.18,19.38,19.28,0.1,0.5187,15362.14,29746.537,19.084,19.112000000000002,19.5805,38.61386138613861,0.5164345685012006,0.01334845828822607,-0.2439296032823961,-0.2100944168835407,-0.03383518639885541,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230913,19.23,19.53,19.17,19.28,19.33,-0.05,-0.2587,16611.56,32065.541,19.156,19.096,19.5445,46.06299212598427,0.5180502022404675,0.01334875950236056,-0.2253409484772817,-0.21314372320228891,-0.012197225274992785,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230912,19.39,19.65,19.31,19.33,19.46,-0.13,-0.668,14470.68,28130.771,19.223999999999997,19.098,19.498,44.08163265306116,0.5144075148171374,0.012940268253797028,-0.20422059558464767,-0.21135909767876068,0.007138502094113014,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230911,19.61,19.87,19.39,19.46,19.49,-0.03,-0.1539,22193.35,43483.255,19.310000000000002,19.137999999999998,19.441,39.38053097345133,0.5103884242336504,0.012342720078522001,-0.174975639949853,-0.20408240613297915,0.02910676618312616,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230908,19.26,19.8,19.17,19.49,19.44,0.05,0.2572,23042.49,44933.57,19.387999999999998,19.173000000000002,19.398500000000002,40.88888888888887,0.512812358332534,0.01215256344191613,-0.14767573864111583,-0.1928010726346065,0.04512533399349067,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230907,19.54,19.69,19.34,19.44,19.46,-0.02,-0.1028,25556.54,49835.398,19.4,19.242,19.3565,50.0,0.5128190207290007,0.01215138822193608,-0.12859261666257282,-0.17995938144019977,0.051366764777626944,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230906,19.63,19.66,19.37,19.46,19.6,-0.14,-0.7143,14787.41,28750.058,19.436,19.296,19.326,54.335260115607014,0.5143436580197508,0.01200727150215242,-0.11058056819890183,-0.16608361879194017,0.05550305059303834,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230905,19.83,19.93,19.49,19.6,19.69,-0.09,-0.4571,14117.4,27737.605,19.490000000000002,19.357000000000003,19.332,66.66666666666681,0.5089624717058304,0.010176692045495513,-0.0840402958333577,-0.1496749542002237,0.065634658366866,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230904,20.07,20.08,19.6,19.69,19.93,-0.24,-1.2042,24448.58,48211.135,19.536,19.423000000000002,19.335500000000003,66.8711656441719,0.5071147982722248,0.010101287176972909,-0.05510942379957484,-0.13076184812009392,0.07565242432051908,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230901,19.82,19.98,19.69,19.93,19.7,0.23,1.1675,20578.99,40902.187,19.624000000000002,19.506,19.335,89.86486486486513,0.5031268865892183,0.009793289364448956,-0.012669459399322847,-0.10714337037593971,0.09447391097661686,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230831,19.78,20.0,19.53,19.7,19.66,0.04,0.2035,20121.66,39745.041,19.676000000000002,19.538,19.325,75.32467532467544,0.5062684423951155,0.010123627980262421,0.0023780279159666406,-0.08523909071755845,0.08761711863352509,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230830,19.59,20.15,19.5,19.66,19.44,0.22,1.1317,28165.29,55672.129,19.716,19.576,19.336000000000002,72.18543046357635,0.5059136502575643,0.008626948406556593,0.010949386605542344,-0.0660013952529383,0.07695078185848064,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230829,19.0,19.49,18.93,19.44,19.0,0.44,2.3158,19549.23,37767.708,19.684,19.587,19.3425,62.130177514793,0.5176175901381148,0.008882084518656096,-9.798314085429638e-06,-0.052803075865167734,0.052793277551082304,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230828,19.51,19.9,18.86,19.0,18.72,0.28,1.4957,31050.36,60364.14,19.546,19.541,19.3395,47.57281553398053,0.5143842022763846,0.009857257471031956,-0.043695657743263894,-0.05098159224078697,0.007285934497523079,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230825,18.42,18.92,18.3,18.72,18.6,0.12,0.6452,18571.58,34772.28,19.304,19.464000000000002,19.3185,33.98058252427178,0.5340915234778968,0.01032005262970946,-0.09976069680893573,-0.06073741315441673,-0.039023283654519,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230824,19.04,19.14,18.56,18.6,19.04,-0.44,-2.3109,20142.38,37689.694,19.084,19.38,19.311,33.653846153846104,0.5344267321459283,0.009373159140822467,-0.15212207275145317,-0.07901434507382402,-0.07310772767762916,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230823,19.04,19.16,18.87,19.04,19.08,-0.04,-0.2096,15144.71,28826.277,18.96,19.338,19.317,44.12955465587044,0.5253786328355896,0.010628944235386729,-0.156312642817511,-0.09447400462256142,-0.061838638194949586,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230822,19.18,19.36,18.72,19.08,19.15,-0.07,-0.3655,19579.42,37158.461,18.887999999999998,19.285999999999998,19.3215,42.01680672268899,0.5269168709651348,0.01060857313150985,-0.15462362913345373,-0.10650392952473989,-0.048119699608713845,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230821,19.33,19.53,19.08,19.15,19.27,-0.12,-0.6227,16621.44,31935.993,18.918,19.232,19.3275,42.97520661157023,0.520461035922697,0.010628387373367989,-0.1459541895902916,-0.11439398153785024,-0.03156020805244136,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230818,19.67,19.74,19.27,19.27,19.67,-0.4,-2.0336,14378.79,28022.934,19.028,19.165999999999997,19.336,46.586345381526066,0.5131079422304603,0.01068640595442455,-0.12792594847140037,-0.11710037492456027,-0.010825573546840106,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230817,19.28,19.81,18.95,19.67,19.24,0.43,2.2349,23935.28,46517.496,19.241999999999997,19.163,19.3505,53.65853658536587,0.5145436031208559,0.011187009111090397,-0.08043458066062925,-0.10976721607177406,0.02933263541114481,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230816,19.69,19.76,19.2,19.24,19.72,-0.48,-2.4341,15755.65,30511.297,19.282,19.121000000000002,19.3485,44.30379746835438,0.5163874220096248,0.012230144237759586,-0.07661160496089892,-0.10313609384959904,0.026524488888700126,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230815,19.82,20.03,19.59,19.72,19.82,-0.1,-0.5045,12907.64,25523.133,19.41,19.149,19.368,50.42253521126757,0.5057231806142294,0.013444049801357983,-0.03445273106554936,-0.08939942129278912,0.05494669022723976,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230814,19.22,19.89,19.14,19.82,19.38,0.44,2.2704,24749.16,48249.296,19.544,19.231,19.386,48.38709677419356,0.5129434427395583,0.013412573473565849,0.006947557383124803,-0.07013002555760633,0.07707758294073114,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230811,19.77,19.86,19.49,19.5,19.76,-0.26,-1.3158,15635.36,30754.336,19.59,19.309,19.386499999999998,47.142857142857146,0.5083953039987598,0.013947558645668,0.01377744084139465,-0.053348532277806136,0.0671259731192008,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230810,19.62,19.79,19.51,19.76,19.64,0.12,0.611,12111.16,23849.245,19.607999999999997,19.425,19.4025,51.34408602150539,0.5078215264256793,0.014236648171693107,0.039712222002812325,-0.03473638142168245,0.07444860342449477,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230809,19.82,19.88,19.54,19.64,19.85,-0.21,-1.0579,20623.96,40468.958,19.688,19.485,19.4115,52.762430939226505,0.5096241914605264,0.014321912900221648,0.0500062844853737,-0.01778784824027122,0.06779413272564491,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230808,20.16,20.3,19.77,19.85,20.16,-0.31,-1.5377,21074.34,42036.216,19.714000000000002,19.562,19.424,62.536873156342175,0.5013377036601011,0.01442819557948553,0.07425369771831924,0.0006204609514468724,0.07363323676687238,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230807,20.22,20.24,19.9,20.16,20.2,-0.04,-0.198,15003.69,30126.029,19.782,19.663,19.447499999999998,71.05263157894736,0.49803078925536454,0.014789503493048188,0.11713410754220988,0.023923190269599475,0.0932109172726104,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230804,20.44,20.67,20.15,20.2,20.2,0.0,0.0,22986.37,46773.495,19.922,19.756,19.461,73.95209580838315,0.49144007733439626,0.014567852529441571,0.1525858917912153,0.04965573057392264,0.10293016121729265,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230803,20.18,20.32,20.05,20.2,20.15,0.05,0.2481,14758.0,29837.99,20.009999999999998,19.809,19.485999999999997,69.99999999999994,0.4946043617549305,0.014280140947147867,0.17862263566959413,0.07544911159305695,0.10317352407653718,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230802,20.2,20.23,19.93,20.15,20.22,-0.07,-0.3462,17887.25,35890.448,20.112,19.9,19.5105,68.38487972508585,0.49838469556022263,0.014286029052515624,0.1929976043985846,0.09895881015416248,0.09403879424442212,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230801,20.16,20.46,20.08,20.22,20.14,0.08,0.3972,28079.97,56831.409,20.186,19.95,19.5495,68.38487972508585,0.49409244806863756,0.013982797146714503,0.207644686970891,0.1206959855175082,0.0869487014533828,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230731,20.01,20.22,19.99,20.14,20.01,0.13,0.6497,27416.02,55122.072,20.182,19.982,19.6065,65.15679442508707,0.49736918452557444,0.012822193289882499,0.21037223386405302,0.13863123518681716,0.07174099867723585,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230728,19.81,20.08,19.55,20.01,19.92,0.09,0.4518,34407.6,68211.925,20.144,20.032999999999998,19.671,56.53846153846152,0.5044220640305929,0.012344198740239726,0.19974142605824952,0.15085327336110366,0.04888815269714586,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230727,20.38,20.69,19.88,19.92,20.41,-0.49,-2.4008,34263.36,69257.218,20.088,20.049,19.737000000000002,65.04424778761069,0.49472619590350864,0.01227131657087898,0.1819567028365192,0.15707395925618678,0.024882743580332434,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230726,20.63,20.71,20.38,20.41,20.63,-0.22,-1.0664,17382.82,35657.414,20.14,20.125999999999998,19.805500000000002,65.19823788546259,0.487495251338193,0.012354300136904089,0.20503754130568552,0.16666667566608653,0.03837086563959899,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230725,20.45,20.68,20.3,20.63,20.47,0.16,0.7816,28887.3,59285.731,20.222,20.204,19.883,66.94560669456067,0.48725552527976757,0.012452640405202046,0.23833406670112112,0.18100015387309348,0.05733391282802763,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230724,20.4,20.48,20.12,20.47,20.39,0.08,0.3923,17999.98,36541.089,20.288,20.235,19.949,71.74887892376682,0.4925956092879443,0.012726982665979866,0.24894149751861505,0.1945884226021978,0.05435307491641725,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230721,20.22,20.39,20.02,20.39,20.26,0.13,0.6417,20385.48,41174.945,20.363999999999997,20.253999999999998,20.005000000000003,65.36585365853661,0.49509428610044287,0.012810092410447229,0.24803345616458827,0.2052774293146759,0.042756026849912365,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230720,20.5,20.5,20.06,20.26,20.44,-0.18,-0.8806,20682.34,41859.601,20.432,20.259999999999998,20.0345,65.04854368932047,0.4940883215776471,0.012244332312407999,0.23412506528989496,0.21104695650971972,0.023078108780175244,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230719,20.36,20.46,20.14,20.44,20.33,0.11,0.5411,22672.29,45998.472,20.438,20.288999999999998,20.0945,64.53201970443357,0.49289224215969607,0.011019209487363431,0.2349190602993012,0.21582137726763603,0.019097683031665175,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230718,20.71,20.71,20.05,20.33,20.72,-0.39,-1.8822,34358.01,69672.064,20.378000000000004,20.3,20.125,54.64480874316936,0.49313897174052435,0.009880482945207481,0.2240890670981308,0.21747491523373502,0.00661415186439579,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230717,20.8,20.89,20.45,20.72,20.82,-0.1,-0.4803,27638.96,57245.954,20.428000000000004,20.358,20.17,61.926605504587165,0.4828107153214706,0.010619891298767779,0.2441614192385444,0.22281221603469692,0.021349203203847478,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230714,20.7,20.93,20.39,20.82,20.78,0.04,0.1925,35653.51,73922.038,20.514,20.439,20.236,63.596491228070214,0.4823123247765437,0.009700848538850577,0.26508236271905616,0.23126624537156878,0.03381611734748738,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230713,20.48,20.8,20.2,20.78,20.48,0.3,1.4648,38199.36,78868.37,20.618000000000002,20.525,20.287,63.87665198237894,0.48434321642503836,0.009469439127647758,0.27526165048619333,0.2400653263944937,0.03519632409169962,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230712,20.38,20.58,20.1,20.48,20.38,0.1,0.4907,39695.5,81002.162,20.626,20.532,20.329,55.20000000000004,0.4900548210058887,0.010038454309594779,0.2561683671073247,0.24328593453705993,0.012882432570264779,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230711,20.84,20.84,20.11,20.38,20.86,-0.48,-2.3011,62317.78,126628.451,20.636000000000003,20.506999999999998,20.3555,54.76190476190473,0.4921309508871746,0.00994406575034685,0.23031273634488159,0.2406912948986243,-0.0103785585537427,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230710,21.16,21.65,20.81,20.86,21.16,-0.3,-1.4178,57689.87,121901.149,20.664,20.546,20.3905,64.80836236933794,0.47325124064253077,0.01067416379710298,0.24572142749857662,0.24169732141861477,0.004024106079961842,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230707,20.82,21.18,20.65,21.16,20.82,0.34,1.633,50949.1,106941.828,20.732,20.622999999999998,20.4385,70.12987012987008,0.47641882463426755,0.011041411961325754,0.27892514361615994,0.24914288585812383,0.029782257758036113,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230706,20.93,21.19,20.75,20.82,21.02,-0.2,-0.9515,37763.26,78882.896,20.740000000000002,20.679,20.469500000000004,56.99658703071672,0.4787255782292781,0.011783470524213701,0.27463830987790416,0.25424197066207993,0.020396339215824233,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230705,21.28,21.66,20.88,21.02,21.23,-0.21,-0.9892,79692.59,169821.843,20.848,20.737000000000002,20.512999999999998,56.70103092783505,0.4692717296678967,0.011874057116744255,0.28410431410145875,0.2602144393499557,0.02388987475150306,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230704,21.56,21.56,20.88,21.23,21.6,-0.37,-1.713,70265.12,148283.916,21.018,20.826999999999998,20.5635,62.837837837837846,0.4738553033627733,0.012000103430849505,0.30503517992787366,0.2691785874655393,0.03585659246233436,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230703,22.49,22.49,21.51,21.6,22.5,-0.9,-4.0,93836.76,204455.799,21.166,20.915,20.636499999999998,68.61538461538458,0.45895866225833976,0.012341622341427726,0.34747349155907514,0.2848375682842465,0.06263592327482864,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230630,22.0,22.6,21.8,22.5,22.21,0.29,1.3057,80157.41,179807.678,21.434,21.083000000000002,20.761,77.86069651741286,0.4457952568632803,0.014740494185905263,0.44855794093897217,0.31758164281519163,0.13097629812378053,19851636824.41,5651300448.3,-0.24662475628227265,-0.3175340559647871
001289.SZ,1970-01-01 00:00:00.020230630,22.0,22.6,21.8,22.5,22.21,0.29,1.3057,80157.41,179807.678,21.434,21.083000000000002,20.761,77.86069651741286,0.4457952568632803,0.014740494185905263,0.44855794093897217,0.31758164281519163,0.13097629812378053,19851636824.41,5651300448.3,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230629,21.98,22.47,21.35,22.21,22.2,0.01,0.045,94788.32,208096.836,21.712,21.226,20.8755,71.42857142857139,0.4555010149217262,0.01516774708042514,0.4995094845734904,0.3539672111668514,0.145542273406639,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230628,21.59,22.49,21.43,22.2,21.63,0.57,2.6352,109641.58,242569.057,21.948,21.398000000000003,20.965,73.20099255583125,0.4520015098215928,0.01453423749272419,0.5329386485655085,0.3897614986465829,0.14317714991892566,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230627,22.02,22.03,21.1,21.63,22.11,-0.48,-2.171,91445.5,196529.715,22.028,21.523000000000003,21.015,60.807600950118754,0.4653011377948622,0.01590198561317489,0.5075861286325853,0.4133264246437834,0.09425970398880196,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230626,20.45,22.5,20.35,22.11,20.69,1.42,6.8632,151637.54,329658.373,22.130000000000003,21.648,21.097,64.05228758169932,0.4599838876229605,0.016291739529472545,0.5202291841992945,0.43470697655488566,0.08552220764440888,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230621,20.47,21.12,20.31,20.69,20.47,0.22,1.0747,60197.67,125462.088,21.768,21.601,21.112000000000002,49.2462311557789,0.47980765312944573,0.0223034525071298,0.41092982107692677,0.4299515454592939,-0.019021724382367156,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230620,20.48,20.59,20.07,20.47,20.33,0.14,0.6886,45322.15,92587.447,21.419999999999998,21.566000000000003,21.1225,49.915110356536495,0.48950642304674413,0.022397375675909534,0.3030635984474124,0.4045739560569176,-0.10151035760950522,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230619,20.88,21.0,20.31,20.33,20.88,-0.55,-2.6341,53223.79,109434.788,21.046,21.497,21.117,49.57841483979763,0.48635165263901275,0.022373038912156404,0.20393121777246748,0.3644454084000276,-0.16051419062756012,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230616,20.78,21.1,20.58,20.88,20.89,-0.01,-0.0479,58642.48,122727.791,20.895999999999997,21.462,21.1445,50.16666666666666,0.4778255969750161,0.023127456444720144,0.1678140395482508,0.32511913462967224,-0.15730509508142143,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230615,20.46,20.89,19.98,20.89,20.45,0.44,2.1516,70919.88,145824.881,20.651999999999997,21.391,21.153,47.63572679509633,0.48633593604646935,0.022753864225778804,0.13840241513271678,0.28777579073028114,-0.14937337559756436,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230614,20.76,20.83,20.28,20.45,20.66,-0.21,-1.0165,38966.95,79572.436,20.604,21.186,21.1345,46.81583476764199,0.4897041231714962,0.023235543032180863,0.0786821690506585,0.24595706639435663,-0.16727489734369813,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230613,20.77,20.84,20.28,20.66,20.82,-0.16,-0.7685,43017.39,88502.404,20.642,21.031,21.1285,46.90721649484537,0.4860590001600409,0.023359627424161863,0.047748276319122596,0.20631530837930984,-0.15856703206018724,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230612,21.22,21.22,20.6,20.82,21.32,-0.5,-2.3452,61310.23,127970.825,20.740000000000002,20.892999999999997,21.145500000000002,46.4471403812825,0.4790953719334075,0.023165227292452014,0.03573171333778902,0.17219858937100568,-0.13646687603321667,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230609,20.6,21.47,20.35,21.32,20.59,0.73,3.5454,112908.77,238390.914,20.828,20.862000000000002,21.192500000000003,47.62711864406779,0.473628663548813,0.023669366299239835,0.06579586811494309,0.15091804511979318,-0.08512217700485009,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230608,20.1,20.72,20.08,20.59,20.27,0.32,1.5787,68508.3,140067.326,20.768,20.71,21.179,33.33333333333336,0.489109787103382,0.024481214665118746,0.03036697663704402,0.12680783142324337,-0.09644085478619935,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230607,20.0,20.31,19.81,20.27,20.23,0.04,0.1977,77289.77,155286.986,20.732,20.668,21.1345,33.15972222222224,0.49772213365001494,0.02444703439231907,-0.02326382981016195,0.09679349917656231,-0.12005732898672426,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230606,21.0,21.21,19.85,20.23,21.25,-1.02,-4.8,121680.95,247500.118,20.646,20.644,21.104999999999997,32.987910189982756,0.49163996762215684,0.024217952222525502,-0.06820803623108063,0.06379319209503373,-0.13200122832611436,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230605,20.69,21.35,20.37,21.25,20.76,0.49,2.3603,112812.14,236410.93,20.732,20.736,21.1165,46.95512820512821,0.4771866512263202,0.026758688564860595,-0.02127591264369144,0.0467793711472887,-0.06805528379098014,,,0.0,0.0
001289.SZ,1970-01-01 00:00:00.020230602,21.01,21.25,20.61,20.76,21.0,-0.24,-1.1429,122596.24,256377.094,20.62,20.724,21.092999999999996,39.200000000000024,0.4781871815740294,0.027183973826183382,-0.023351588891248554,0.03275317913958126,-0.05610476803082981,,,0.0,0.0
