ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
000300.SH,20240312,3597.4939,3592.5826,3605.6976,3574.2117,3589.2635,8.2304,0.2293,180685560.0,339997042.337
000300.SH,20240311,3589.2635,3545.9427,3589.2635,3542.2789,3544.9099,44.3536,1.2512,148202825.0,286418582.155
000300.SH,20240308,3544.9099,3529.5509,3548.5055,3511.577,3529.7195,15.1904,0.4304,125792664.0,225379101.014
000300.SH,20240307,3529.7195,3548.1007,3569.9185,3522.8964,3551.0481,-21.3286,-0.6006,148110510.0,251839533.036
000300.SH,20240306,3551.0481,3556.5323,3577.3883,3545.1013,3565.5143,-14.4662,-0.4057,143076613.0,248294165.707
000300.SH,20240305,3565.5143,3524.9644,3570.6935,3519.0816,3540.8686,24.6457,0.696,166422389.0,299895929.709
000300.SH,20240304,3540.8686,3538.366,3548.6901,3519.7599,3537.8038,3.0648,0.0866,163244613.0,297719931.809
000300.SH,20240301,3537.8038,3515.0587,3544.3595,3503.459,3516.0826,21.7212,0.6178,162709570.0,288575619.225
000300.SH,20240229,3516.0826,3437.8984,3516.0826,3437.8984,3450.2598,65.8228,1.9078,155944532.0,281971899.288
000300.SH,20240228,3450.2598,3499.8257,3521.6574,3450.2598,3494.7874,-44.5276,-1.2741,189837548.0,328300591.256
000300.SH,20240227,3494.7874,3440.0516,3494.7874,3437.4422,3453.3585,41.4289,1.1997,139528246.0,244488721.251
000300.SH,20240226,3453.3585,3485.5427,3492.6061,3445.3889,3489.7416,-36.3831,-1.0426,151248331.0,238951637.715
000300.SH,20240223,3489.7416,3491.3367,3507.5592,3472.968,3486.6747,3.0669,0.088,144821273.0,232926057.114
000300.SH,20240222,3486.6747,3450.3518,3486.6826,3448.4135,3456.8713,29.8034,0.8621,141020784.0,225098128.873
000300.SH,20240221,3456.8713,3390.3619,3500.1338,3383.6911,3410.8542,46.0171,1.3491,188879362.0,291823544.608
000300.SH,20240220,3410.8542,3395.1916,3415.8943,3380.103,3403.8078,7.0464,0.207,140734581.0,218459281.946
000300.SH,20240219,3403.8078,3393.1916,3403.8078,3364.1418,3364.9297,38.8781,1.1554,183319800.0,267674145.147
000300.SH,20240208,3364.9297,3351.4052,3367.2101,3336.9779,3343.6303,21.2994,0.637,189977578.0,270239765.211
000300.SH,20240207,3343.6303,3314.0306,3343.6303,3289.6704,3311.6922,31.9381,0.9644,216647933.0,297997664.575
000300.SH,20240206,3311.6922,3185.2498,3314.512,3182.8216,3200.4218,111.2704,3.4767,202713099.0,285042020.946
000300.SH,20240205,3200.4218,3164.25,3233.8485,3111.5184,3179.6276,20.7942,0.654,203042970.0,279713141.507
000300.SH,20240202,3179.6276,3219.8734,3235.4079,3108.3515,3217.7109,-38.0833,-1.1836,173758089.0,234495151.557
000300.SH,20240201,3217.7109,3202.2564,3251.7582,3191.8968,3215.3518,2.3591,0.0734,145516792.0,203815063.233
000300.SH,20240131,3215.3518,3231.5425,3252.1475,3201.9264,3245.0387,-29.6869,-0.9148,153143469.0,215333349.921
000300.SH,20240130,3245.0387,3283.8977,3300.204,3244.9719,3303.9604,-58.9217,-1.7834,143649350.0,199592929.912
000300.SH,20240129,3303.9604,3335.3936,3351.3715,3303.9604,3333.8213,-29.8609,-0.8957,184164795.0,244698013.6
000300.SH,20240126,3333.8213,3326.6465,3351.9692,3315.1265,3342.9189,-9.0976,-0.2721,180664005.0,238144899.5
000300.SH,20240125,3342.9189,3274.3391,3344.2426,3269.7943,3277.1089,65.81,2.0082,196833614.0,265521115.0
000300.SH,20240124,3277.1089,3245.9592,3281.4892,3190.4674,3231.9329,45.176,1.3978,154371954.0,219036341.6
000300.SH,20240123,3231.9329,3208.4316,3249.5306,3188.1259,3218.9016,13.0313,0.4048,122012000.0,193791168.6
000300.SH,20240122,3218.9016,3262.4685,3281.4205,3193.1776,3269.7763,-50.8747,-1.5559,148705628.0,225510031.8
000300.SH,20240119,3269.7763,3261.2393,3286.9415,3251.8136,3274.7286,-4.9523,-0.1512,118501408.0,191261807.1
000300.SH,20240118,3274.7286,3214.2844,3279.2538,3171.6329,3229.082,45.6466,1.4136,174909168.0,256784536.8
000300.SH,20240117,3229.082,3291.1392,3291.1392,3229.082,3300.8762,-71.7942,-2.175,108769728.0,173516385.2
000300.SH,20240116,3300.8762,3272.571,3300.8762,3260.4362,3280.9195,19.9567,0.6083,113276665.0,175650587.5
000300.SH,20240115,3280.9195,3270.1029,3306.9217,3261.2687,3284.1667,-3.2472,-0.0989,88851530.0,144331722.4
000300.SH,20240112,3284.1667,3284.358,3310.4704,3279.6987,3295.6717,-11.505,-0.3491,96853555.0,156536022.3
000300.SH,20240111,3295.6717,3275.3086,3311.1137,3266.7911,3277.129,18.5427,0.5658,108789735.0,180978533.6
000300.SH,20240110,3277.129,3281.6692,3312.9161,3268.2471,3292.4994,-15.3704,-0.4668,94199366.0,159777649.838
000300.SH,20240109,3292.4994,3286.7083,3304.6008,3273.8431,3286.0564,6.443,0.1961,109330465.0,172276323.045
000300.SH,20240108,3286.0564,3322.6051,3333.516,3283.3421,3329.1114,-43.055,-1.2933,117429485.0,170761644.873
000300.SH,20240105,3329.1114,3341.3061,3372.5444,3313.5542,3347.0519,-17.9405,-0.536,126400574.0,182251664.948
000300.SH,20240104,3347.0519,3375.0207,3375.0207,3323.8647,3378.2971,-31.2452,-0.9249,106721013.0,165512262.699
000300.SH,20240103,3378.2971,3379.7501,3392.8504,3362.6617,3386.3522,-8.0551,-0.2379,105613851.0,165099018.643
000300.SH,20240102,3386.3522,3426.2684,3426.2684,3386.3522,3431.1099,-44.7577,-1.3045,116180726.0,184096097.449
000300.SH,20231229,3431.1099,3411.1094,3432.5412,3409.5795,3414.5403,16.5696,0.4853,114928932.0,193573180.515
000300.SH,20231228,3414.5403,3335.5572,3423.4018,3331.2082,3336.3572,78.1831,2.3434,148064851.0,245855634.464
000300.SH,20231227,3336.3572,3326.9267,3341.2659,3309.6731,3324.7902,11.567,0.3479,94403928.0,140924923.675
000300.SH,20231226,3324.7902,3345.3952,3345.4171,3315.937,3347.4508,-22.6606,-0.677,74732935.0,121689997.435
000300.SH,20231225,3347.4508,3330.3333,3348.882,3330.3333,3337.2281,10.2227,0.3063,74542693.0,121838327.071
000300.SH,20231222,3337.2281,3329.4668,3359.0601,3315.8976,3330.8698,6.3583,0.1909,105220133.0,167336342.309
000300.SH,20231221,3330.8698,3285.6049,3339.3552,3283.9883,3297.5022,33.3676,1.0119,102546198.0,171120780.58
000300.SH,20231220,3297.5022,3334.332,3338.5434,3297.3652,3334.0412,-36.539,-1.0959,92412868.0,141290542.802
000300.SH,20231219,3334.0412,3325.6596,3345.7795,3313.1874,3329.3657,4.6755,0.1404,83808118.0,135293655.396
000300.SH,20231218,3329.3657,3329.191,3352.3458,3314.9095,3341.5517,-12.186,-0.3647,90526826.0,142303319.419
000300.SH,20231215,3341.5517,3365.9388,3388.5047,3339.519,3351.9639,-10.4122,-0.3106,97787783.0,164907019.372
000300.SH,20231214,3351.9639,3387.3847,3399.1394,3350.7648,3369.605,-17.6411,-0.5235,83655135.0,150245775.736
000300.SH,20231213,3369.605,3418.6413,3418.6413,3369.605,3426.803,-57.198,-1.6691,95285367.0,165455928.376
000300.SH,20231212,3426.803,3409.9976,3427.5456,3406.1013,3419.4548,7.3482,0.2149,105590013.0,166979964.78
000300.SH,20231211,3419.4548,3378.0517,3426.6106,3346.8902,3399.4618,19.993,0.5881,139626249.0,219761181.423
000300.SH,20231208,3399.4618,3391.8585,3409.3845,3383.4479,3391.2823,8.1795,0.2412,129522054.0,203034222.561
000300.SH,20231207,3391.2823,3394.3064,3404.4074,3369.7675,3399.598,-8.3157,-0.2446,97713248.0,160949948.197
000300.SH,20231206,3399.598,3387.8798,3420.2773,3382.9457,3394.2571,5.3409,0.1574,105805519.0,172142987.725
000300.SH,20231205,3394.2571,3450.0898,3450.0898,3393.8139,3460.138,-65.8809,-1.904,100472007.0,164840691.112
000300.SH,20231204,3460.138,3481.0449,3488.133,3459.611,3482.8813,-22.7433,-0.653,97156826.0,164664395.293
000300.SH,20231201,3482.8813,3494.2234,3494.2234,3452.1728,3496.2028,-13.3215,-0.381,108530941.0,176078323.469
000300.SH,20231130,3496.2028,3485.5171,3505.1273,3481.4515,3488.3073,7.8955,0.2263,101350820.0,153790180.653
000300.SH,20231129,3488.3073,3518.8836,3519.198,3482.2444,3518.5232,-30.2159,-0.8588,98841412.0,155948235.976
000300.SH,20231128,3518.5232,3510.6554,3521.0463,3501.1093,3511.9424,6.5808,0.1874,89335789.0,147740535.862
000300.SH,20231127,3511.9424,3534.4445,3534.4445,3492.8623,3538.0087,-26.0663,-0.7368,99102314.0,155975437.036
000300.SH,20231124,3538.0087,3560.6462,3560.6462,3533.9955,3561.5204,-23.5117,-0.6602,85018403.0,140101998.555
000300.SH,20231123,3561.5204,3541.4416,3562.0675,3529.939,3544.4162,17.1042,0.4826,84800167.0,141499811.491
000300.SH,20231122,3544.4162,3569.4389,3574.3782,3544.4162,3581.0674,-36.6512,-1.0235,84784381.0,136041195.539
000300.SH,20231121,3581.0674,3587.8779,3615.0569,3575.682,3576.3233,4.7441,0.1327,108594314.0,175922105.93
000300.SH,20231120,3576.3233,3569.7314,3586.9731,3545.1038,3568.0685,8.2548,0.2314,91080445.0,157449634.694
000300.SH,20231117,3568.0685,3561.3112,3573.6819,3547.0287,3572.3641,-4.2956,-0.1202,87319207.0,139621898.705
000300.SH,20231116,3572.3641,3600.9813,3605.2898,3572.3636,3607.2454,-34.8813,-0.967,87464780.0,146629217.158
000300.SH,20231115,3607.2454,3616.8765,3620.6007,3596.9158,3582.0584,25.187,0.7031,104929218.0,188932150.501
000300.SH,20231114,3582.0584,3581.1034,3600.1483,3568.882,3579.4141,2.6443,0.0739,100884158.0,165935163.426
000300.SH,20231113,3579.4141,3593.9109,3599.3897,3562.7682,3586.4893,-7.0752,-0.1973,96707649.0,164821249.625
000300.SH,20231110,3586.4893,3596.0688,3599.4519,3576.1011,3612.8263,-26.337,-0.729,102107034.0,166924677.328
000300.SH,20231109,3612.8263,3603.1082,3624.4141,3601.3744,3611.0723,1.754,0.0486,111872057.0,189355228.592
000300.SH,20231108,3611.0723,3610.6434,3627.0479,3591.8248,3619.7593,-8.687,-0.24,110594230.0,192594372.353
000300.SH,20231107,3619.7593,3623.7849,3628.4615,3606.2975,3632.6084,-12.8491,-0.3537,110288591.0,190433605.311
000300.SH,20231106,3632.6084,3608.3187,3635.7897,3600.6304,3584.1364,48.472,1.3524,152982463.0,254465948.11
000300.SH,20231103,3584.1364,3558.5303,3596.101,3558.5303,3554.1889,29.9475,0.8426,97542101.0,165865989.2
000300.SH,20231102,3554.1889,3580.0672,3597.1699,3553.7406,3571.0268,-16.8379,-0.4715,90359643.0,149465055.434
000300.SH,20231101,3571.0268,3605.7576,3606.4126,3564.6421,3572.5056,-1.4788,-0.0414,97645538.0,182943566.435
000300.SH,20231031,3572.5056,3581.6759,3581.6759,3554.5822,3583.7718,-11.2662,-0.3144,112587267.0,196317658.324
000300.SH,20231030,3583.7718,3554.1055,3592.7188,3554.0238,3562.3851,21.3867,0.6003,144010426.0,242973328.094
000300.SH,20231027,3562.3851,3501.171,3576.5861,3494.5488,3514.1448,48.2403,1.3727,120225108.0,224301960.437
000300.SH,20231026,3514.1448,3484.7807,3515.5716,3478.0503,3504.4576,9.6872,0.2764,105143566.0,176088467.226
000300.SH,20231025,3504.4576,3524.2965,3531.8314,3500.9154,3487.1302,17.3274,0.4969,128009617.0,203691741.119
000300.SH,20231024,3487.1302,3481.7644,3495.0039,3453.1016,3474.2438,12.8864,0.3709,115547289.0,186529203.442
000300.SH,20231023,3474.2438,3500.199,3505.3468,3450.6456,3510.5889,-36.3451,-1.0353,96561652.0,152054894.179
000300.SH,20231020,3510.5889,3518.3464,3535.6623,3501.725,3533.5445,-22.9556,-0.6496,98518605.0,169591289.145
000300.SH,20231019,3533.5445,3588.5154,3588.5154,3532.3059,3610.5767,-77.0322,-2.1335,111737520.0,189194781.844
000300.SH,20231018,3610.5767,3631.0671,3632.0579,3608.9768,3639.4018,-28.8251,-0.792,94545879.0,158982356.667
000300.SH,20231017,3639.4018,3635.2994,3645.5654,3619.1277,3626.5972,12.8046,0.3531,90745188.0,147056233.347
000300.SH,20231016,3626.5972,3664.039,3664.039,3615.7686,3663.4104,-36.8132,-1.0049,91853118.0,159537973.598
000300.SH,20231013,3663.4104,3677.9585,3678.1913,3652.3094,3702.3824,-38.972,-1.0526,98287987.0,170152309.003
000300.SH,20231012,3702.3824,3697.9337,3711.4985,3682.8418,3667.5483,34.8341,0.9498,114363225.0,194598219.817
000300.SH,20231011,3667.5483,3674.7514,3689.5347,3658.355,3657.1259,10.4224,0.285,102091587.0,187667554.127
000300.SH,20231010,3657.1259,3696.2542,3701.2562,3655.589,3684.7272,-27.6013,-0.7491,99163730.0,161938958.925
000300.SH,20231009,3684.7272,3678.929,3694.1713,3641.9966,3689.5172,-4.79,-0.1298,102148058.0,178072374.748
000300.SH,20230928,3689.5172,3711.2117,3716.0569,3685.3001,3700.495,-10.9778,-0.2967,85221719.0,153500421.344
000300.SH,20230927,3700.495,3694.9607,3731.1405,3694.3938,3692.8928,7.6022,0.2059,91629210.0,164790435.266
000300.SH,20230926,3692.8928,3711.7106,3723.8481,3692.6172,3714.6037,-21.7109,-0.5845,78044525.0,137808437.775
000300.SH,20230925,3714.6037,3738.0622,3738.0622,3711.2049,3738.9327,-24.329,-0.6507,92596479.0,155793827.362
000300.SH,20230922,3738.9327,3672.6402,3740.4183,3664.7661,3672.4448,66.4879,1.8105,110231166.0,192236467.363
000300.SH,20230921,3672.4448,3698.313,3708.4557,3672.4448,3705.6898,-33.245,-0.8971,83031005.0,135011796.555
000300.SH,20230920,3705.6898,3715.9578,3718.5207,3705.1274,3720.5021,-14.8123,-0.3981,75448209.0,117691805.957
000300.SH,20230919,3720.5021,3723.4244,3724.0717,3702.6934,3727.711,-7.2089,-0.1934,83199038.0,135216895.229
000300.SH,20230918,3727.711,3698.9344,3737.5306,3691.1107,3708.7766,18.9344,0.5105,86727741.0,156966973.911
000300.SH,20230915,3708.7766,3740.7853,3749.0247,3699.3806,3733.5077,-24.7311,-0.6624,109395689.0,180398970.938
000300.SH,20230914,3733.5077,3736.9355,3748.8177,3717.3107,3736.6513,-3.1436,-0.0841,100386075.0,151578100.464
000300.SH,20230913,3736.6513,3759.6091,3768.8162,3719.1114,3760.6048,-23.9535,-0.637,81576901.0,138238089.913
000300.SH,20230912,3760.6048,3764.3331,3775.093,3755.4162,3767.537,-6.9322,-0.184,79385378.0,140117510.233
000300.SH,20230911,3767.537,3740.5846,3788.3219,3734.7228,3739.9927,27.5443,0.7365,105358016.0,186871759.441
000300.SH,20230908,3739.9927,3747.6509,3753.263,3724.987,3758.4748,-18.4821,-0.4917,71638166.0,129197657.303
000300.SH,20230907,3758.4748,3802.2272,3802.2272,3756.853,3812.0283,-53.5535,-1.4049,95103903.0,164405748.828
000300.SH,20230906,3812.0283,3808.1,3817.5239,3790.8949,3820.3174,-8.2891,-0.217,93442393.0,166081524.007
000300.SH,20230905,3820.3174,3839.5779,3839.5779,3814.3338,3848.9517,-28.6343,-0.744,104052333.0,181377877.955
000300.SH,20230904,3848.9517,3812.9873,3854.2605,3804.5886,3791.4912,57.4605,1.5155,142385201.0,237934727.924
000300.SH,20230901,3791.4912,3778.9129,3808.5306,3778.9129,3765.2678,26.2234,0.6965,105319045.0,172219141.586
000300.SH,20230831,3765.2678,3786.9261,3793.9972,3762.0046,3788.5097,-23.2419,-0.6135,118961646.0,193577001.342
000300.SH,20230830,3788.5097,3803.1191,3813.7032,3780.2411,3790.1067,-1.597,-0.0421,129671661.0,226727480.839
000300.SH,20230829,3790.1067,3743.0534,3810.3772,3742.0758,3752.6194,37.4873,0.999,152486146.0,262134936.751
000300.SH,20230828,3752.6194,3911.5485,3911.5485,3740.5279,3709.1517,43.4677,1.1719,197990379.0,335047670.967
000300.SH,20230825,3709.1517,3703.5136,3734.2185,3695.8442,3723.4293,-14.2776,-0.3835,105182610.0,175601437.173
000300.SH,20230824,3723.4293,3711.5403,3748.8567,3701.5717,3696.6339,26.7954,0.7249,119614521.0,196257391.084
000300.SH,20230823,3696.6339,3751.7736,3756.1659,3695.0309,3758.2271,-61.5932,-1.6389,97081638.0,160476231.587
000300.SH,20230822,3758.2271,3748.0675,3770.0556,3704.6785,3729.555,28.6721,0.7688,120318327.0,203463879.672
000300.SH,20230821,3729.555,3773.225,3782.1112,3729.555,3784.0038,-54.4488,-1.4389,98708369.0,173379942.907
000300.SH,20230818,3784.0038,3832.4554,3844.195,3784.0038,3831.1008,-47.097,-1.2293,95549638.0,168445686.988
000300.SH,20230817,3831.1008,3801.1969,3836.1507,3782.4967,3818.3338,12.767,0.3344,98415493.0,174093848.243
000300.SH,20230816,3818.3338,3830.8274,3852.4198,3817.6324,3846.5357,-28.2019,-0.7332,94616946.0,169323869.028
000300.SH,20230815,3846.5357,3858.3662,3865.284,3811.6839,3855.9061,-9.3704,-0.243,103097111.0,177437071.693
000300.SH,20230814,3855.9061,3840.8872,3859.4718,3814.0711,3884.2538,-28.3477,-0.7298,115966336.0,197623765.246
000300.SH,20230811,3884.2538,3977.9834,3977.9834,3884.2538,3975.7166,-91.4628,-2.3005,126082931.0,203546314.647
000300.SH,20230810,3975.7166,3962.8569,3976.4637,3945.3869,3967.5652,8.1514,0.2055,97176849.0,175646730.198
000300.SH,20230809,3967.5652,3967.3566,3982.1091,3961.8434,3979.7322,-12.167,-0.3057,94640269.0,174394242.765
000300.SH,20230808,3979.7322,3980.0423,4002.2904,3963.4632,3990.1531,-10.4209,-0.2612,109871699.0,202611335.314
000300.SH,20230807,3990.1531,4002.9677,4002.9677,3977.0173,4020.5792,-30.4261,-0.7568,121310662.0,227090572.751
000300.SH,20230804,4020.5792,4033.7239,4058.2431,4011.6202,4004.9839,15.5953,0.3894,178267189.0,316529733.838
000300.SH,20230803,4004.9839,3962.1296,4004.9996,3962.1296,3969.895,35.0889,0.8839,129006640.0,224809824.82
000300.SH,20230802,3969.895,3985.6951,4008.3343,3958.5127,3998.001,-28.106,-0.703,125855690.0,204875690.924
000300.SH,20230801,3998.001,4009.1831,4031.7008,3983.0273,4014.6301,-16.6291,-0.4142,142286859.0,255620773.6
000300.SH,20230731,4014.6301,4018.8895,4064.3621,4002.0784,3992.7376,21.8925,0.5483,199606830.0,366544120.0
000300.SH,20230728,3992.7376,3889.7929,4000.919,3886.5535,3902.3458,90.3918,2.3163,179735481.0,310092467.4
000300.SH,20230727,3902.3458,3914.2298,3935.3578,3894.6923,3907.0128,-4.667,-0.1195,110667109.0,196845425.513
000300.SH,20230726,3907.0128,3908.174,3912.9834,3893.3987,3915.1153,-8.1025,-0.207,107881717.0,192912604.8
000300.SH,20230725,3915.1153,3866.6445,3915.8148,3866.6445,3805.221,109.8943,2.888,163066320.0,299853562.168
000300.SH,20230724,3805.221,3803.3492,3828.7853,3798.8048,3821.91,-16.689,-0.4367,75483545.0,151448369.566
000300.SH,20230721,3821.91,3816.9835,3849.5109,3808.803,3823.6946,-1.7846,-0.0467,79507563.0,157144211.209
000300.SH,20230720,3823.6946,3857.7725,3875.6241,3818.7134,3850.8663,-27.1717,-0.7056,92042076.0,174320872.14
000300.SH,20230719,3850.8663,3848.4826,3860.0092,3830.4073,3854.9393,-4.073,-0.1057,79585700.0,151311481.03
000300.SH,20230718,3854.9393,3871.0444,3871.0444,3844.5129,3867.1749,-12.2356,-0.3164,91438615.0,167104315.117
000300.SH,20230717,3867.1749,3881.6225,3881.6225,3852.2626,3899.1027,-31.9278,-0.8188,98340144.0,174623552.807
000300.SH,20230714,3899.1027,3904.6033,3908.4871,3893.7862,3898.4229,0.6798,0.0174,122364846.0,220230466.523
000300.SH,20230713,3898.4229,3855.662,3901.1023,3855.662,3843.4369,54.986,1.4306,120300232.0,235278706.835
000300.SH,20230712,3843.4369,3864.6013,3874.0403,3838.5632,3869.4861,-26.0492,-0.6732,111522024.0,214046519.056
000300.SH,20230711,3869.4861,3853.7955,3870.6549,3844.5244,3844.3269,25.1592,0.6545,86510716.0,177585694.368
000300.SH,20230710,3844.3269,3841.5591,3865.4566,3831.92,3825.6988,18.6281,0.4869,92033441.0,185360813.111
000300.SH,20230707,3825.6988,3831.5955,3844.8438,3819.0772,3842.7547,-17.0559,-0.4438,100906920.0,173918560.673
000300.SH,20230706,3842.7547,3857.0304,3876.8901,3836.4573,3868.8054,-26.0507,-0.6734,100121842.0,184742420.862
000300.SH,20230705,3868.8054,3895.1945,3899.5188,3864.1301,3899.0133,-30.2079,-0.7748,97636384.0,188400265.051
000300.SH,20230704,3899.0133,3888.0328,3899.9755,3878.3978,3892.8821,6.1312,0.1575,109494527.0,216335611.422
000300.SH,20230703,3892.8821,3853.2919,3897.3273,3853.2919,3842.4516,50.4305,1.3125,133158051.0,256876520.212
000300.SH,20230630,3842.4516,3816.3345,3860.0311,3813.552,3821.8435,20.6081,0.5392,101268429.0,208146272.909
000300.SH,20230629,3821.8435,3836.7305,3840.7132,3817.3759,3840.7986,-18.9551,-0.4935,98289274.0,204110031.408
000300.SH,20230628,3840.7986,3836.6086,3846.8516,3808.1607,3845.4334,-4.6348,-0.1205,107021541.0,206187959.877
000300.SH,20230627,3845.4334,3811.6872,3851.8957,3806.3242,3809.6962,35.7372,0.9381,116992681.0,210097713.688
000300.SH,20230626,3809.6962,3833.4436,3841.2862,3801.0537,3864.0323,-54.3361,-1.4062,133990419.0,247713845.78
000300.SH,20230621,3864.0323,3909.1044,3920.1276,3864.0323,3924.2377,-60.2054,-1.5342,118346575.0,243630705.592
000300.SH,20230620,3924.2377,3926.094,3937.4945,3918.473,3930.9079,-6.6702,-0.1697,122520318.0,266274081.287
000300.SH,20230619,3930.9079,3957.0327,3957.0327,3922.4742,3963.3509,-32.443,-0.8186,134905848.0,268213068.58
000300.SH,20230616,3963.3509,3932.2114,3968.0128,3928.5419,3925.4994,37.8515,0.9642,139760076.0,280374762.838
000300.SH,20230615,3925.4994,3871.7746,3925.4994,3871.7746,3864.0247,61.4747,1.5909,128369938.0,282635910.894
000300.SH,20230614,3864.0247,3872.7155,3891.6656,3862.0609,3864.9074,-0.8827,-0.0228,124955759.0,243932581.184
000300.SH,20230613,3864.9074,3838.1287,3867.3034,3833.4598,3844.4324,20.475,0.5326,110924946.0,225435215.315
000300.SH,20230612,3844.4324,3827.3253,3859.7156,3813.8577,3836.7026,7.7298,0.2015,126758543.0,240791270.474
000300.SH,20230609,3836.7026,3822.4088,3836.7026,3811.2189,3820.1867,16.5159,0.4323,134319863.0,247296087.071
000300.SH,20230608,3820.1867,3791.0826,3834.3888,3777.7752,3789.3418,30.8449,0.814,118700934.0,199119300.65
000300.SH,20230607,3789.3418,3815.4823,3823.1124,3780.1021,3808.1629,-18.8211,-0.4942,98862432.0,189879792.18
000300.SH,20230606,3808.1629,3840.4587,3867.8452,3802.8449,3844.2492,-36.0863,-0.9387,125781258.0,222091722.592
000300.SH,20230605,3844.2492,3860.5557,3860.5557,3832.4578,3861.8337,-17.5845,-0.4553,116163989.0,211144360.144
000300.SH,20230602,3861.8337,3821.6198,3865.2843,3821.6198,3806.8679,54.9658,1.4439,125015110.0,232696547.131
000300.SH,20230601,3806.8679,3788.5902,3832.2051,3786.7344,3798.5434,8.3245,0.2191,134561881.0,241829546.409
000300.SH,20230531,3798.5434,3827.1634,3827.1634,3781.4034,3837.7531,-39.2097,-1.0217,126387368.0,235606123.948
000300.SH,20230530,3837.7531,3827.7924,3844.0052,3789.2736,3833.9416,3.8115,0.0994,137619629.0,244566265.535
000300.SH,20230529,3833.9416,3862.0838,3866.7238,3819.1822,3850.9511,-17.0095,-0.4417,131859967.0,230095604.813
000300.SH,20230526,3850.9511,3848.4174,3859.6291,3815.5701,3850.4996,0.4515,0.0117,100326439.0,191537814.873
000300.SH,20230525,3850.4996,3851.4053,3861.3815,3817.8365,3859.0935,-8.5939,-0.2227,124150770.0,213313620.055
000300.SH,20230524,3859.0935,3903.7818,3903.7818,3859.0935,3913.1882,-54.0947,-1.3824,137258265.0,211768410.52
000300.SH,20230523,3913.1882,3968.2346,3971.939,3913.1882,3969.3277,-56.1395,-1.4143,118685077.0,189955815.34
000300.SH,20230522,3969.3277,3941.0015,3985.4031,3935.8015,3944.5403,24.7874,0.6284,109116605.0,202185550.246
000300.SH,20230519,3944.5403,3946.2215,3967.2816,3928.316,3956.0701,-11.5298,-0.2914,120212479.0,207094944.781
000300.SH,20230518,3956.0701,3965.5162,3982.7178,3939.5526,3960.165,-4.0949,-0.1034,136533947.0,229134184.413
000300.SH,20230517,3960.165,3971.7017,3982.6044,3945.7137,3978.2054,-18.0404,-0.4535,118448185.0,205195685.976
000300.SH,20230516,3978.2054,4002.5237,4005.015,3966.9921,3998.8872,-20.6818,-0.5172,136833271.0,234840652.671
000300.SH,20230515,3998.8872,3938.83,3998.8872,3923.0317,3937.7622,61.125,1.5523,176257362.0,279531163.508
000300.SH,20230512,3937.7622,3987.769,3999.3831,3937.5274,3990.6637,-52.9015,-1.3256,144421728.0,228992923.388
000300.SH,20230511,3990.6637,4005.7823,4018.0579,3988.4816,3996.8695,-6.2058,-0.1553,144804619.0,241052071.432
000300.SH,20230510,3996.8695,4017.9358,4019.0587,3984.6287,4027.8754,-31.0059,-0.7698,207552709.0,309484851.741
000300.SH,20230509,4027.8754,4065.439,4092.8501,4026.3886,4062.6624,-34.787,-0.8563,279306048.0,396422120.421
000300.SH,20230508,4062.6624,4028.1056,4070.7724,4018.9608,4016.8774,45.785,1.1398,255583085.0,359539954.17
000300.SH,20230505,4016.8774,4031.0946,4047.6015,3998.392,4030.2471,-13.3697,-0.3317,206626924.0,307694489.937
000300.SH,20230504,4030.2471,4013.4713,4035.7832,4001.1259,4029.0858,1.1613,0.0288,227582846.0,345492506.049
000300.SH,20230428,4029.0858,3993.2561,4030.4469,3993.2561,3988.4185,40.6673,1.0196,179508488.0,328936294.025
000300.SH,20230427,3988.4185,3948.0313,3999.1302,3942.8152,3959.2323,29.1862,0.7372,153828195.0,304804002.557
000300.SH,20230426,3959.2323,3950.2553,3975.6562,3934.6625,3962.6658,-3.4335,-0.0866,162702006.0,322062811.334
000300.SH,20230425,3962.6658,3985.1055,3991.6868,3925.436,3982.6429,-19.9771,-0.5016,172555409.0,331110619.768
000300.SH,20230424,3982.6429,4031.303,4033.6367,3967.907,4032.5672,-49.9243,-1.238,170099217.0,328375614.674
000300.SH,20230421,4032.5672,4114.2642,4114.2642,4031.9123,4113.0192,-80.452,-1.956,180802435.0,347852011.603
000300.SH,20230420,4113.0192,4122.9461,4125.8231,4094.0022,4124.5589,-11.5397,-0.2798,162706677.0,332172409.512
000300.SH,20230419,4124.5589,4159.3938,4159.3938,4118.6261,4162.032,-37.4731,-0.9004,162554592.0,312219504.523
000300.SH,20230418,4162.032,4139.3088,4169.6678,4138.4618,4149.3836,12.6484,0.3048,170184130.0,331545662.316
000300.SH,20230417,4149.3836,4090.0719,4149.3836,4089.509,4091.9988,57.3848,1.4024,188773095.0,341831272.793
000300.SH,20230414,4091.9988,4078.9703,4098.2151,4075.2049,4068.9786,23.0202,0.5657,150695682.0,306201501.439
000300.SH,20230413,4068.9786,4081.3871,4088.8809,4059.5744,4097.2876,-28.309,-0.6909,156444295.0,300291020.753
000300.SH,20230412,4097.2876,4102.3968,4108.2451,4090.2784,4100.1479,-2.8603,-0.0698,165965278.0,325425226.403
000300.SH,20230411,4100.1479,4108.5062,4116.1247,4083.4946,4104.8118,-4.6639,-0.1136,153901333.0,324192951.999
